title,url,channel,duration,thumbnail,videoId,duration_time,Music
AI Wrote and Performed a Jerry Seinfeld Routine!,https://www.youtube.com/watch?v=1onxri0duN0&list=LL&index=613&pp=gAQBiAQB,Speaking of AI,00:1:07,,1onxri0duN0,0:01:07,FALSE
230 WPM - 10FastFingers English Typing Test (normal),https://www.youtube.com/watch?v=ZBtQXj91YfI&list=LL&index=675&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Smarties,00:1:05,,ZBtQXj91YfI,0:01:05,FALSE
ian curtis dancing to serbian heart attack music,https://www.youtube.com/watch?v=PNtWPmUAjKQ&list=LL&index=706&pp=gAQBiAQB,Videopakao,00:1:05,,PNtWPmUAjKQ,0:01:05,FALSE
"La Baye Aréa, French TV Series - Midjourney 6 + Runway Gen-3 + Udio",https://www.youtube.com/watch?v=QYck5xQO2bM&list=LL&index=225&pp=gAQBiAQB,TRBDRK,00:1:04,,QYck5xQO2bM,0:01:04,FALSE
Ukrainian citizen confronts Russian soldiers after tank runs out of fuel,https://www.youtube.com/watch?v=14gVDF2b1vA&list=LL&index=641&pp=gAQBiAQB,Guardian News,00:1:04,,14gVDF2b1vA,0:01:04,FALSE
Testing Robustness,https://www.youtube.com/watch?v=aFuA50H9uek&list=LL&index=1646&pp=gAQBiAQB,Boston Dynamics,00:1:04,,aFuA50H9uek,0:01:04,FALSE
"Loz's magnificent 7-tone fart symphony - the #1 video in the world, for one day in May 2015.",https://www.youtube.com/watch?v=Tk-5RVMerfI&list=LL&index=773&pp=gAQBiAQB,Shonky Brothers,00:1:03,,Tk-5RVMerfI,0:01:03,FALSE
silent library,https://www.youtube.com/watch?v=2DBjmt244Dc&list=LL&index=1169&pp=gAQBiAQB,Hottysauce,00:1:03,,2DBjmt244Dc,0:01:03,FALSE
Kulning - Ancient Swedish herdingcall,https://www.youtube.com/watch?v=KvtT3UyhibQ&list=LL&index=1497&pp=gAQBiAQB,Jonna Jinton,00:1:03,,KvtT3UyhibQ,0:01:03,TRUE
Shocking video shows train plowing through truck carrying massive concrete beam,https://www.youtube.com/watch?v=p5d3NGraRqA&list=LL&index=548&pp=gAQBiAQB,CTV News,00:1:02,,p5d3NGraRqA,0:01:02,FALSE
"Tatu virando bola, Armadillo rolls into a ball - In the wild Brazil",https://www.youtube.com/watch?v=-x71UlnYVEU&list=LL&index=1293&pp=gAQBiAQB,In The Wild World,00:1:02,,-x71UlnYVEU,0:01:02,FALSE
Convolutional Network Demo from 1989,https://www.youtube.com/watch?v=FwFduRA_L6Q&list=LL&index=1640&pp=gAQBiAQB,Yann LeCun,00:1:02,,FwFduRA_L6Q,0:01:02,FALSE
Lion Chase - Asics-Funny,https://www.youtube.com/watch?v=BeaWpSeJ36c&list=LL&index=69&pp=gAQBiAQB,singdreams,00:1:01,,BeaWpSeJ36c,0:01:01,FALSE
Don't tell Vader | Robot Chicken Star Wars | Adult Swim,https://www.youtube.com/watch?v=fFihTRIxCkg&list=LL&index=37&pp=gAQBiAQB,Adult Swim Europe,00:1:00,,fFihTRIxCkg,0:01:00,FALSE
Batman Has Zero F***s | Robot Chicken | Adult Swim,https://www.youtube.com/watch?v=87Ba9yb83JY&list=LL&index=145&pp=gAQBiAQB,Adult Swim,00:1:00,,87Ba9yb83JY,0:01:00,FALSE
How Quentin Tarantino decided to kill Hitler,https://www.youtube.com/watch?v=da2KLouwTnY&list=LL&index=226&pp=gAQBiAQB,Outstanding Screenplays,00:1:00,,da2KLouwTnY,0:01:00,FALSE
Quentin picks his perfect movies,https://www.youtube.com/watch?v=pU8kpCtYyIw&list=LL&index=227&pp=gAQBiAQB,omidfilms,00:1:00,,pU8kpCtYyIw,0:01:00,FALSE
Using AirDrop with Android!,https://www.youtube.com/watch?v=zsxviDibcUg&list=LL&index=271&pp=gAQBiAQB,Marques Brownlee,00:1:00,,zsxviDibcUg,0:01:00,FALSE
Romain Grosjean walks away from fiery F1 crash in Bahrain Grand Prix,https://www.youtube.com/watch?v=xFRLodk8OZo&list=LL&index=797&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Guardian Sport,00:1:00,,xFRLodk8OZo,0:01:00,FALSE
Lions Hunted by Maasai,https://www.youtube.com/watch?v=N_4THjDmYJY&list=LL&index=1525&pp=gAQBiAQB,MaraSerengeti,00:1:00,,N_4THjDmYJY,0:01:00,FALSE
What is a Silent Session / Silent Seminar / Silent Conference - Powered by Quiet Events,https://www.youtube.com/watch?v=X6OP-pOskHI&list=LL&index=96&pp=gAQBiAQB,QuietEvents,00:0:59,,X6OP-pOskHI,0:00:59,FALSE
How to Improve Your VO2 Max — Dr. Peter Attia,https://www.youtube.com/watch?v=IhEuefiLAso&list=LL&index=385&pp=gAQBiAQB,Tim Ferriss,00:0:59,,IhEuefiLAso,0:00:59,FALSE
A New Approach to Disney’s Robotic Character Pipeline,https://www.youtube.com/watch?v=-cfIm06tcfA&list=LL&index=393&pp=gAQBiAQB,Walt Disney Imagineering,00:0:59,,-cfIm06tcfA,0:00:59,FALSE
2016 05 15 EagleOwl attack,https://www.youtube.com/watch?v=2Ol4rbYPYQc&list=LL&index=975&pp=gAQBiAQB,Igor Karyakin,00:0:57,,2Ol4rbYPYQc,0:00:57,FALSE
Juneći GULAŠ! Znaš i sam koja je priča za prvi maj.,https://www.youtube.com/watch?v=uCSSkkBWJFw&list=LL&index=20&pp=gAQBiAQB,Culinary Point,00:0:55,,uCSSkkBWJFw,0:00:55,FALSE
Fix My Gadget,https://www.youtube.com/watch?v=TkryJZcjGvg&list=LL&index=674&pp=gAQBiAQB,YÜNGXRIST,00:0:55,,TkryJZcjGvg,0:00:55,FALSE
"What's new, Atlas?",https://www.youtube.com/watch?v=fRj34o4hN4I&list=LL&index=1670&pp=gAQBiAQB,Boston Dynamics,00:0:55,,fRj34o4hN4I,0:00:55,FALSE
How to tie a Judo belt | Subscribe to support ❤️| #judo #martialarts #BJJ #sambo #kidsbjj,https://www.youtube.com/watch?v=uFNpMw58MME&list=LL&index=52&pp=gAQBiAQB,Ivan Alekhin,00:0:54,,uFNpMw58MME,0:00:54,FALSE
Russian tank crewman and his wife in T72 tank(Eng.sub.),https://www.youtube.com/watch?v=kdwOX3xhZYc&list=LL&index=661&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Postgrad Sibstud,00:0:54,,kdwOX3xhZYc,0:00:54,FALSE
Hilarious Little Duck Is Following Man | Funny VIDEO | GGL,https://www.youtube.com/watch?v=XyO3x5KAihc&list=LL&index=886&pp=gAQBiAQB,GetGoodLaughs,00:0:54,,XyO3x5KAihc,0:00:54,FALSE
Archery World Record: Most arrows through a keyhole,https://www.youtube.com/watch?v=67W4kONfL4Y&list=LL&index=590&pp=gAQBiAQB,larsandersen23,00:0:53,,67W4kONfL4Y,0:00:53,FALSE
Noćna mora - Emir erotski pjesnik,https://www.youtube.com/watch?v=8sdJEnuqMnA&list=LL&index=610&pp=gAQBiAQB,Nocna Mora,00:0:51,,8sdJEnuqMnA,0:00:51,FALSE
Basics of Ogoshi 🥋,https://www.youtube.com/watch?v=H2pNfmG6efI&list=LL&index=13&pp=gAQBiAQB0gcJCSkKAYcqIYzv,The Judo Journal 🥋,00:0:50,,H2pNfmG6efI,0:00:50,FALSE
Geographical limit between Balkan and Central Europe,https://www.youtube.com/watch?v=bwDrHqNZ9lo&list=LL&index=186&pp=gAQBiAQB0gcJCSkKAYcqIYzv,kunc,00:0:50,,bwDrHqNZ9lo,0:00:50,FALSE
Sudar jedrilice i trajekta u zadarskom kanalu,https://www.youtube.com/watch?v=OqrWsh87nZU&list=LL&index=123&pp=gAQBiAQB0gcJCSkKAYcqIYzv,057 info,00:0:49,,OqrWsh87nZU,0:00:49,FALSE
Boat jumps and dives into the water in over 60 knots!,https://www.youtube.com/watch?v=h0utBfPhtjg&list=LL&index=445&pp=gAQBiAQB,TeamJ121,00:0:48,,h0utBfPhtjg,0:00:48,FALSE
Microlino Electric Car,https://www.youtube.com/watch?v=e9IGvI-yiHo&list=LL&index=1567&pp=gAQBiAQB,The WiseCat,00:0:48,,e9IGvI-yiHo,0:00:48,FALSE
Take my breath away - Jessica Simpson,https://www.youtube.com/watch?v=Z5-rDzb51Oc&list=LL&index=283&pp=gAQBiAQB0gcJCSkKAYcqIYzv,MrMeme,00:0:47,,Z5-rDzb51Oc,0:00:47,TRUE
Gordon Comforts Coco | Season 2 Ep. 1 | MASTERCHEF JUNIOR,https://www.youtube.com/watch?v=bL-2uJufogQ&list=LL&index=1215&pp=gAQBiAQB,MasterChef On FOX,00:0:47,,bL-2uJufogQ,0:00:47,FALSE
Rolling mill missroll,https://www.youtube.com/watch?v=h7XtOlQB6oY&list=LL&index=1384&pp=gAQBiAQB,BADALTI ROLLING MILL,00:0:47,,h7XtOlQB6oY,0:00:47,FALSE
Best Ad Ever (Best Advertisement) Shooting- Eye Drops Advertisement I Ganz India I Interesting Video,https://www.youtube.com/watch?v=PhVmjR5O1Dc&list=LL&index=770&pp=gAQBiAQB,Ganz India,00:0:46,,PhVmjR5O1Dc,0:00:46,FALSE
Why are we still here just to suffer,https://www.youtube.com/watch?v=HNdbKLIw5rs&list=LL&index=856&pp=gAQBiAQB,Komodude,00:0:46,,HNdbKLIw5rs,0:00:46,FALSE
"Hey Buddy, Can You Give Me a Hand?",https://www.youtube.com/watch?v=fUyU3lKzoio&list=LL&index=1650&pp=gAQBiAQB,Boston Dynamics,00:0:46,,fUyU3lKzoio,0:00:46,FALSE
Helen Doron Spansko - Christmas 2017,https://www.youtube.com/watch?v=wyk9qpMxK6o&list=LL&index=1661&pp=gAQBiAQB,Helen Doron,00:0:46,,wyk9qpMxK6o,0:00:46,FALSE
Beatle George Harrison in Life Of Brian,https://www.youtube.com/watch?v=qUJDvMpLafI&list=LL&index=447&pp=gAQBiAQB,Rémy Laven,00:0:44,,qUJDvMpLafI,0:00:44,FALSE
Ape With AK-47,https://www.youtube.com/watch?v=GhxqIITtTtU&list=LL&index=1321&pp=gAQBiAQB,apeswillrise,00:0:43,,GhxqIITtTtU,0:00:43,FALSE
Snoring hummingbird - Super Cute Animals - BBC,https://www.youtube.com/watch?v=_uEfmQt34Nc&list=LL&index=575&pp=gAQBiAQB,BBC,00:0:42,,_uEfmQt34Nc,0:00:42,FALSE
The sit-to-stand test,https://www.youtube.com/watch?v=1tdtHWURId0&list=LL&index=506&pp=gAQBiAQB,Montreal Gazette,00:0:41,,1tdtHWURId0,0:00:41,FALSE
Steel worker almost killed by a freak accident,https://www.youtube.com/watch?v=QdWg3AjUQNQ&list=LL&index=1383&pp=gAQBiAQB,Everything news,00:0:41,,QdWg3AjUQNQ,0:00:41,FALSE
What kind of goat is this?!?:D,https://www.youtube.com/watch?v=gF6GWbMck5k&list=LL&index=1789&pp=gAQBiAQB,Happy Parrot,00:0:41,,gF6GWbMck5k,0:00:41,FALSE
Trying to catch who’s been stealing the chickens...,https://www.youtube.com/watch?v=NpmN02eZ0oA&list=LL&index=1297&pp=gAQBiAQB,jonny lucas,00:0:40,,NpmN02eZ0oA,0:00:40,FALSE
Pony and I dancing to Sia,https://www.youtube.com/watch?v=dm2C_pnaz-4&list=LL&index=1487&pp=gAQBiAQB,Jake Nodar,00:0:39,,dm2C_pnaz-4,0:00:39,FALSE
Zéfal Tubeless Repair Tool - Quick repair tool for tubeless tyres,https://www.youtube.com/watch?v=re4qctzlzkA&list=LL&index=329&pp=gAQBiAQB,Zéfal,00:0:38,,re4qctzlzkA,0:00:38,FALSE
BYD Yangwang U9 Performing a U-turn in Place,https://www.youtube.com/watch?v=awJRxooNprk&list=LL&index=222&pp=gAQBiAQB,DiscoverChinaAuto,00:0:37,,awJRxooNprk,0:00:37,FALSE
"Video: Pilot ejects from F-35B near White Settlement, Texas",https://www.youtube.com/watch?v=t9GBHNaYzcs&list=LL&index=550&pp=gAQBiAQB,WFAA,00:0:37,,t9GBHNaYzcs,0:00:37,FALSE
"Restoran ""Kod Dede"", odnos prema susjedima",https://www.youtube.com/watch?v=f9Tgho_XCG0&list=LL&index=936&pp=gAQBiAQB,Bad People,00:0:37,,f9Tgho_XCG0,0:00:37,FALSE
Time-lapse of the World's Largest 3D Printed Boat,https://www.youtube.com/watch?v=34F71XqvOjg&list=LL&index=1159&pp=gAQBiAQB0gcJCSkKAYcqIYzv,UMaine Composites Center,00:0:37,,34F71XqvOjg,0:00:37,FALSE
How to Point Cut,https://www.youtube.com/watch?v=VqQHlubHD7Q&list=LL&index=14&pp=gAQBiAQB0gcJCSkKAYcqIYzv,School of Barbering,00:0:36,,VqQHlubHD7Q,0:00:36,FALSE
Human Cannonball Guinness World Records Unleashed David The Bullet Smith,https://www.youtube.com/watch?v=g4bLkgk_jRE&list=LL&index=209&pp=gAQBiAQB0gcJCSkKAYcqIYzv,David Smith,00:0:36,,g4bLkgk_jRE,0:00:36,FALSE
Opening a Soda on the Ocean Floor,https://www.youtube.com/watch?v=EJiUWBiM8HE&list=LL&index=1334&pp=gAQBiAQB,Rare Earth,00:0:36,,EJiUWBiM8HE,0:00:36,FALSE
New Civic self driving,https://www.youtube.com/watch?v=8SW0nDg6O7Q&list=LL&index=319&pp=gAQBiAQB,Elevated Texan,00:0:35,,8SW0nDg6O7Q,0:00:35,FALSE
When your girlfriend taking you to the boys *tiktok vine* *The Prophet - Wanna Play*,https://www.youtube.com/watch?v=YFul4MCcGY4&list=LL&index=631&pp=gAQBiAQB,Zagrajmen,00:0:35,,YFul4MCcGY4,0:00:35,FALSE
HOW DOES THIS EVEN POSSIBLE?!!!,https://www.youtube.com/watch?v=vycVlS6I6jk&list=LL&index=855&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Komodude,00:0:33,,vycVlS6I6jk,0:00:33,FALSE
Live cultural map over time 1981 to 2015.,https://www.youtube.com/watch?v=ABWYOcru7js&list=LL&index=1626&pp=gAQBiAQB,worldvaluessurvey,00:0:33,,ABWYOcru7js,0:00:33,FALSE
…but the people are,https://www.youtube.com/watch?v=QFgcqB8-AxE&list=LL&index=184&pp=gAQBiAQB,Kazwire,00:0:32,,QFgcqB8-AxE,0:00:32,FALSE
World Leaders Sing Numa Numa - 2021,https://www.youtube.com/watch?v=Y8CKlTlQA64&list=LL&index=604&pp=gAQBiAQB,Bananamare,00:0:31,,Y8CKlTlQA64,0:00:31,TRUE
Enclave Buckle-up Ad,https://www.youtube.com/watch?v=7HMHJ4UTLXM&list=LL&index=881&pp=gAQBiAQB,Adrian Bashford,00:0:31,,7HMHJ4UTLXM,0:00:31,FALSE
Sears - Springboard,https://www.youtube.com/watch?v=6nccOvuYErk&list=LL&index=1178&pp=gAQBiAQB,bignosedrop,00:0:31,,6nccOvuYErk,0:00:31,FALSE
Ship floating on nothing! :: Physikshow Uni Bonn,https://www.youtube.com/watch?v=1PJTq2xQiQ0&list=LL&index=1331&pp=gAQBiAQB,TheTvelvethMonkey,00:0:31,,1PJTq2xQiQ0,0:00:31,FALSE
First-stage landing | Onboard camera,https://www.youtube.com/watch?v=4jEz03Z8azc&list=LL&index=1816&pp=gAQBiAQB,SpaceX,00:0:31,,4jEz03Z8azc,0:00:31,FALSE
ROBOT WAR 2017 Japan vs UK - Fastest robot war ever !!! In slow motion.,https://www.youtube.com/watch?v=La-zTFcv1Tk&list=LL&index=1061&pp=gAQBiAQB,Universal TV,00:0:29,,La-zTFcv1Tk,0:00:29,FALSE
How To Dye Your Beard 👍💯 #shorts #justformen #bearddye,https://www.youtube.com/watch?v=SnKAdgBgmXY&list=LL&index=122&pp=gAQBiAQB,Hollywood Moises,00:0:28,,SnKAdgBgmXY,0:00:28,FALSE
They all just follow her 😂,https://www.youtube.com/watch?v=o45TycOliLw&list=LL&index=494&pp=gAQBiAQB,ARK Media,00:0:28,,o45TycOliLw,0:00:28,FALSE
F16 INSANE PILOT! EXTREMELY LOW FLY BY IN AFGHANISTAN,https://www.youtube.com/watch?v=vSKIP5DcfKU&list=LL&index=880&pp=gAQBiAQB,Fittbikeco,00:0:28,,vSKIP5DcfKU,0:00:28,FALSE
camera shutter speed and frame rate match helicopter`s rotor,https://www.youtube.com/watch?v=yr3ngmRuGUc&list=LL&index=1729&pp=gAQBiAQB,Chris Fay,00:0:28,,yr3ngmRuGUc,0:00:28,FALSE
Homer Simpsons Car is made in Croatia,https://www.youtube.com/watch?v=10qM0sR7CPA&list=LL&index=799&pp=gAQBiAQB,B11,00:0:27,,10qM0sR7CPA,0:00:27,FALSE
LOL Frog eats a Troll finger EPIC FAIL,https://www.youtube.com/watch?v=LwrNy2lgITY&list=LL&index=1312&pp=gAQBiAQB,High Class Comics,00:0:27,,LwrNy2lgITY,0:00:27,FALSE
Kamikaze Attack ~ USS John Burke - Complete destruction of ship and all on board!,https://www.youtube.com/watch?v=uMs4IJQVRYM&list=LL&index=1382&pp=gAQBiAQB,andrew hayes,00:0:27,,uMs4IJQVRYM,0:00:27,FALSE
Adult man riding donkey at a gallop in Israel,https://www.youtube.com/watch?v=W9hCLc8MlLg&list=LL&index=810&pp=gAQBiAQB,Pete the Vet,00:0:25,,W9hCLc8MlLg,0:00:25,FALSE
Monkey Plays Ping Pong 2,https://www.youtube.com/watch?v=s_87e9RZE2o&list=LL&index=991&pp=gAQBiAQB0gcJCSkKAYcqIYzv,Toom Tipavongsa,00:0:25,,s_87e9RZE2o,0:00:25,FALSE
Methanol - fire (1),https://www.youtube.com/watch?v=1ZEEuCHdWFA&list=LL&index=1372&pp=gAQBiAQB,Methanex Corporation,00:0:25,,1ZEEuCHdWFA,0:00:25,FALSE
The series of shockwaves from this explosion in a tunnel,https://www.youtube.com/watch?v=oqSJhrRY-Pc&list=LL&index=664&pp=gAQBiAQB0gcJCSkKAYcqIYzv,EAD Acadêmico,00:0:24,,oqSJhrRY-Pc,0:00:24,FALSE
The only childhood toy I've kept...,https://www.youtube.com/watch?v=SQS-WKlZ5vY&list=LL&index=772&pp=gAQBiAQB,Shonky Brothers,00:0:24,,SQS-WKlZ5vY,0:00:24,FALSE
Walk in the park,https://www.youtube.com/watch?v=suBjON-YuxQ&list=LL&index=111&pp=gAQBiAQB,Gordan Krešić,00:0:23,,suBjON-YuxQ,0:00:23,FALSE
Grape Plasma in microwave ultimate ball lightning using a pint glass to prevent damage,https://www.youtube.com/watch?v=sYusDh0Sw3U&list=LL&index=1391&pp=gAQBiAQB,Curmit,00:0:23,,sYusDh0Sw3U,0:00:23,FALSE
How's this for spear throwing accuracy 👍 #shorts,https://www.youtube.com/watch?v=eVAgD0Ut38I&list=LL&index=92&pp=gAQBiAQB,Ben and Di,00:0:20,,eVAgD0Ut38I,0:00:20,FALSE
Me at the zoo,https://www.youtube.com/watch?v=jNQXAC9IVRw&list=LL&index=127&pp=gAQBiAQB,jawed,00:0:19,,jNQXAC9IVRw,0:00:19,FALSE
The Carpentopod table being put to use!,https://www.youtube.com/watch?v=xKDY4yWxfJM&list=LL&index=231&pp=gAQBiAQB,Giliam de Carpentier,00:0:18,,xKDY4yWxfJM,0:00:18,FALSE
Insane speed of robotic arm,https://www.youtube.com/watch?v=nMwOHE5RTbg&list=LL&index=705&pp=gAQBiAQB,CC Lin,00:0:18,,nMwOHE5RTbg,0:00:18,FALSE
Seinfeld - Serbs are fanatic about their showers,https://www.youtube.com/watch?v=b6g4HfgSl6E&list=LL&index=91&pp=gAQBiAQB,blokovi,00:0:16,,b6g4HfgSl6E,0:00:16,FALSE
Going as FAST as possible!! ⛷️💨 #skiing #ski #moguls #skier #skis #sports #snow #sport #sweden,https://www.youtube.com/watch?v=cGXKXNCR91k&list=LL&index=147&pp=gAQBiAQB,Gabriel Dufresne,00:0:16,,cGXKXNCR91k,0:00:16,FALSE
EPIC Aerospace On/Off Switch,https://www.youtube.com/watch?v=b8MK1Ct1IbA&list=LL&index=316&pp=gAQBiAQB,MisteurSandman,00:0:16,,b8MK1Ct1IbA,0:00:16,FALSE
Bunker buster missile,https://www.youtube.com/watch?v=x8ajJ1EjgkE&list=LL&index=1385&pp=gAQBiAQB,mach1417,00:0:16,,x8ajJ1EjgkE,0:00:16,FALSE
Blue Angels Sneak Pass Reaction Chicago 2017 (Sunday),https://www.youtube.com/watch?v=CrYmOEvDEUE&list=LL&index=1692&pp=gAQBiAQB,Brendan Peterson,00:0:16,,CrYmOEvDEUE,0:00:16,FALSE
Što prvačić očekuje u školi!?,https://www.youtube.com/watch?v=pmYAp7hy9Qk&list=LL&index=1795&pp=gAQBiAQB,zerzevati,00:0:16,,pmYAp7hy9Qk,0:00:16,FALSE
Plane vs. NagarJuna Cement,https://www.youtube.com/watch?v=95-KgsbjZ_s&list=LL&index=99&pp=gAQBiAQB,Nash,00:0:15,,95-KgsbjZ_s,0:00:15,FALSE
Why wearing cone-shaped metal hats is a bad idea.,https://www.youtube.com/watch?v=HPjJCVylFBo&list=LL&index=755&pp=gAQBiAQB,Saft,00:0:13,,HPjJCVylFBo,0:00:13,FALSE
Courtney Love Warning Actresses of Harvey Weinstein in 2005,https://www.youtube.com/watch?v=g70XbYd0bZ8&list=LL&index=1217&pp=gAQBiAQB,ohyouresilly,00:0:13,,g70XbYd0bZ8,0:00:13,FALSE
"The Plague - Never fear, I is here!",https://www.youtube.com/watch?v=BEk7VdybkTI&list=LL&index=1563&pp=gAQBiAQB,GameNuts,00:0:12,,BEk7VdybkTI,0:00:12,FALSE
SRECNO BADNJE VECE MAMA MOLIM TE,https://www.youtube.com/watch?v=_koZr2EalN0&list=LL&index=1659&pp=gAQBiAQB,MikiKUPIDON,00:0:11,,_koZr2EalN0,0:00:11,FALSE
"You have 2 options, option A is to stay with your wife rest of your life, option B",https://www.youtube.com/watch?v=l0Bk6fiFwRY&list=LL&index=1258&pp=gAQBiAQB,kicimiow,00:0:10,,l0Bk6fiFwRY,0:00:10,FALSE
Cicciolina compie un gesto di pace,https://www.youtube.com/watch?v=ZyTPZTSV9gI&list=LL&index=361&pp=gAQBiAQB,Riccardo Del Zotto,00:0:09,,ZyTPZTSV9gI,0:00:09,FALSE
Bird making Samsung notification sound,https://www.youtube.com/watch?v=kXp7gAiF-cc&list=LL&index=477&pp=gAQBiAQB,𝐒𝓪𝓴𝓾𝓻𝓪 𝓜𝓸𝓬𝓱𝓲 🌸,00:0:07,,kXp7gAiF-cc,0:00:07,FALSE
[Deleted video],https://www.youtube.com/watch?v=kmamm98qj-s&list=LL&index=55&pp=gAQBiAQB,,,,kmamm98qj-s,-,FALSE
[Private video],https://www.youtube.com/watch?v=9M7GFyBrf0M&list=LL&index=162&pp=gAQBiAQB,,,,9M7GFyBrf0M,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=Z5EGZ145K_w&list=LL&index=306&pp=gAQBiAQB,,,,Z5EGZ145K_w,-,FALSE
[Private video],https://www.youtube.com/watch?v=WpvRUghsJt0&list=LL&index=501&pp=gAQBiAQB,,,,WpvRUghsJt0,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=FSF2OSafDWU&list=LL&index=652&pp=gAQBiAQB,,,,FSF2OSafDWU,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=qHFr1_md3Ok&list=LL&index=685&pp=gAQBiAQB,,,,qHFr1_md3Ok,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=ZY4J3sVMmN0&list=LL&index=711&pp=gAQBiAQB,,,,ZY4J3sVMmN0,-,FALSE
[Private video],https://www.youtube.com/watch?v=sw_wIKdJoNI&list=LL&index=720&pp=gAQBiAQB,,,,sw_wIKdJoNI,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=y-E7_VHLvkE&list=LL&index=754&pp=gAQBiAQB,,,,y-E7_VHLvkE,-,FALSE
[Private video],https://www.youtube.com/watch?v=Aiz3K-ALBZw&list=LL&index=765&pp=gAQBiAQB,,,,Aiz3K-ALBZw,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=OjL5uCMv9OM&list=LL&index=778&pp=gAQBiAQB,,,,OjL5uCMv9OM,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=ZArkwMHXzd8&list=LL&index=795&pp=gAQBiAQB,,,,ZArkwMHXzd8,-,FALSE
[Private video],https://www.youtube.com/watch?v=CKYuBTTbIF8&list=LL&index=853&pp=gAQBiAQB,,,,CKYuBTTbIF8,-,FALSE
[Private video],https://www.youtube.com/watch?v=uveNLvPSx3U&list=LL&index=854&pp=gAQBiAQB,,,,uveNLvPSx3U,-,FALSE
[Private video],https://www.youtube.com/watch?v=HBsdV--kLoQ&list=LL&index=884&pp=gAQBiAQB,,,,HBsdV--kLoQ,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=BgIuUyAUxaw&list=LL&index=891&pp=gAQBiAQB,,,,BgIuUyAUxaw,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=bdaX2V0g4LA&list=LL&index=911&pp=gAQBiAQB,,,,bdaX2V0g4LA,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=TAvX57LeAZE&list=LL&index=1035&pp=gAQBiAQB,,,,TAvX57LeAZE,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=bwG5AqZih8I&list=LL&index=1060&pp=gAQBiAQB,,,,bwG5AqZih8I,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=VH5bL_XbO64&list=LL&index=1069&pp=gAQBiAQB,,,,VH5bL_XbO64,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=Nm-ISatLDG0&list=LL&index=1116&pp=gAQBiAQB,,,,Nm-ISatLDG0,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=-dRbvnvySO8&list=LL&index=1129&pp=gAQBiAQB,,,,-dRbvnvySO8,-,FALSE
[Private video],https://www.youtube.com/watch?v=HwRQ4Jd_SHk&list=LL&index=1220&pp=gAQBiAQB,,,,HwRQ4Jd_SHk,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=iRYTISM78xw&list=LL&index=1278&pp=gAQBiAQB,,,,iRYTISM78xw,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=_mytpTEbL0M&list=LL&index=1360&pp=gAQBiAQB,,,,_mytpTEbL0M,-,FALSE
[Private video],https://www.youtube.com/watch?v=Dg05jH0J1Bk&list=LL&index=1424&pp=gAQBiAQB,,,,Dg05jH0J1Bk,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=yg9C60Yfwv8&list=LL&index=1426&pp=gAQBiAQB,,,,yg9C60Yfwv8,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=YXHuY84Gk34&list=LL&index=1441&pp=gAQBiAQB,,,,YXHuY84Gk34,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=cHc-FuStO6Y&list=LL&index=1449&pp=gAQBiAQB,,,,cHc-FuStO6Y,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=_1rXqD6M614&list=LL&index=1456&pp=gAQBiAQB,,,,_1rXqD6M614,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=_YEd6vih1qs&list=LL&index=1469&pp=gAQBiAQB,,,,_YEd6vih1qs,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=VL3DF697-pQ&list=LL&index=1492&pp=gAQBiAQB,,,,VL3DF697-pQ,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=c1RIokX75P0&list=LL&index=1510&pp=gAQBiAQB,,,,c1RIokX75P0,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=6vXhR1uoJbQ&list=LL&index=1511&pp=gAQBiAQB0gcJCSkKAYcqIYzv,,,,6vXhR1uoJbQ,-,FALSE
[Deleted video],https://www.youtube.com/watch?v=kLtly4rEzWA&list=LL&index=1512&pp=gAQBiAQB0gcJCSkKAYcqIYzv,,,,kLtly4rEzWA,-,FALSE
[Private video],https://www.youtube.com/watch?v=l65rt0o8aLU&list=LL&index=1577&pp=gAQBiAQB,,,,l65rt0o8aLU,-,FALSE
